@Relation estados

@attribute palabras+ {si,no}
@attribute Npalabras+ real
@attribute palabras- {si,no}
@attribute Npalabras- real
@attribute adjetivosPersonalidad+ {si,no}
@attribute NadjetivosPersonalidad+ real
@attribute adjetivosPersonalidad- {si,no}
@attribute NadjetivosPersonalidad- real
@attribute adjetivos+ {si,no}
@attribute Nadjetivos+ real
@attribute adjetivos- {si,no}
@attribute Nadjetivos- real
@attribute sentimientos+ {si,no}
@attribute Nsentimientos+ real
@attribute sentimientos- {si,no}
@attribute Nsentimientos- real
@attribute palabrasClave- real
@attribute estado {malo,neutro,bueno}

@data
si,1,si,2,no,0,no,0,no,0,no,0,no,0,no,0,1,?
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,?
si,4,si,2,no,0,no,0,si,1,no,0,no,0,no,0,3,?
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,?
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,?
no,0,si,1,no,0,no,0,no,0,no,0,no,0,no,0,2,?
si,1,si,1,no,0,no,0,no,0,no,0,no,0,no,0,2,?
si,1,si,1,no,0,no,0,no,0,no,0,no,0,no,0,0,?
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,?
si,1,si,2,no,0,no,0,no,0,no,0,si,2,no,0,2,?
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,?
si,2,si,3,no,0,no,0,no,0,no,0,no,0,si,1,1,?
si,2,no,0,no,0,no,0,si,2,no,0,si,1,no,0,2,?
no,0,si,1,no,0,no,0,no,0,no,0,no,0,no,0,1,?
si,1,si,1,no,0,no,0,no,0,no,0,si,1,no,0,1,?
no,0,si,2,no,0,no,0,no,0,no,0,no,0,no,0,1,?
si,2,si,1,no,0,no,0,no,0,no,0,no,0,no,0,1,?
si,2,si,2,si,1,no,0,no,0,no,0,si,2,no,0,0,?
si,11,si,5,si,2,no,0,si,3,no,0,si,3,no,0,7,?
si,38,si,9,si,3,no,0,si,4,no,0,si,10,no,0,4,?
si,6,si,6,si,1,no,0,si,1,no,0,no,0,no,0,4,?
si,17,si,4,no,0,no,0,si,3,no,0,si,3,no,0,3,?
no,0,si,4,no,0,no,0,si,1,no,0,no,0,no,0,5,?
si,9,si,5,no,0,no,0,si,1,si,1,si,3,si,1,5,?
si,2,si,4,si,2,no,0,no,0,no,0,si,3,si,1,3,?
no,0,no,0,no,0,no,0,no,0,no,0,no,0,si,1,0,?
si,2,si,3,no,0,no,0,si,1,si,1,si,1,si,2,2,?
si,3,si,2,no,0,no,0,no,0,no,0,no,0,si,1,1,?
si,5,si,1,no,0,no,0,no,0,no,0,si,1,no,0,1,?
si,1,si,2,no,0,no,0,no,0,no,0,no,0,no,0,0,?
si,5,si,8,no,0,no,0,si,1,no,0,si,1,si,2,6,?
no,0,no,0,no,0,no,0,si,1,no,0,no,0,no,0,0,?
si,5,si,2,no,0,no,0,no,0,no,0,no,0,si,1,0,?
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,2,?
si,7,no,0,no,0,no,0,si,1,no,0,si,3,no,0,2,?
si,7,si,2,si,1,no,0,no,0,no,0,si,3,no,0,1,?
si,2,no,0,no,0,no,0,no,0,no,0,si,1,no,0,0,?
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,3,?
si,2,si,2,si,1,no,0,no,0,no,0,si,2,no,0,0,?
si,5,si,3,no,0,no,0,no,0,si,1,no,0,no,0,1,?
si,1,si,1,no,0,no,0,no,0,si,1,no,0,si,1,1,?
si,2,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,?
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,?
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,?
si,1,no,0,no,0,no,0,no,0,no,0,no,0,si,1,1,?
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,?
no,0,no,0,no,0,no,0,si,1,no,0,no,0,no,0,1,?
no,0,si,1,no,0,no,0,no,0,no,0,no,0,no,0,1,?
si,2,si,1,no,0,no,0,si,1,no,0,si,1,no,0,0,?
si,20,si,10,si,3,no,0,si,4,si,1,si,7,si,3,9,?
si,3,si,2,si,1,no,0,si,1,si,1,si,3,si,1,1,?
si,1,si,1,si,1,no,0,si,1,si,2,si,1,si,1,1,?
si,2,si,1,no,0,no,0,no,0,no,0,no,0,si,1,1,?
no,0,si,1,no,0,no,0,no,0,no,0,no,0,si,2,0,?
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,?
si,2,no,0,no,0,no,0,no,0,no,0,si,1,no,0,0,?
si,1,no,0,no,0,no,0,no,0,no,0,si,1,no,0,0,?
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,?
si,1,si,2,no,0,no,0,no,0,no,0,no,0,no,0,0,?
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,2,?
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,?
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,?
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,?
no,0,si,1,no,0,no,0,no,0,si,1,no,0,si,1,0,?
no,0,si,4,no,0,no,0,no,0,si,1,no,0,no,0,0,?
si,1,si,1,no,0,no,0,no,0,si,1,si,1,si,1,4,?
si,2,si,2,no,0,no,0,no,0,no,0,si,1,no,0,3,?
si,5,si,2,si,1,no,0,si,1,no,0,si,2,si,1,1,?
si,1,si,1,no,0,no,0,no,0,no,0,no,0,si,1,1,?
no,0,si,1,no,0,no,0,no,0,no,0,no,0,si,1,0,?
no,0,si,1,no,0,no,0,no,0,no,0,si,2,si,1,2,?
no,0,si,1,no,0,no,0,no,0,no,0,no,0,no,0,0,?
no,0,si,2,no,0,no,0,no,0,si,1,no,0,no,0,0,?
no,0,no,0,no,0,no,0,no,0,no,0,si,1,no,0,1,?
si,2,si,1,no,0,no,0,no,0,si,1,no,0,si,1,1,?
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,2,?
si,2,si,1,no,0,no,0,no,0,no,0,si,2,no,0,1,?
si,4,si,2,no,0,no,0,si,1,si,1,si,4,no,0,3,?
si,1,si,4,si,1,si,1,si,1,no,0,si,1,si,1,4,?
si,2,si,1,si,1,no,0,no,0,no,0,si,1,no,0,1,?
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,?
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,3,?
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,?
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,?
no,0,si,1,no,0,no,0,no,0,no,0,no,0,no,0,0,?
si,2,si,8,no,0,no,0,no,0,no,0,no,0,no,0,0,?
si,4,no,0,no,0,no,0,no,0,no,0,si,1,no,0,3,?
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,?
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,?
si,2,no,0,no,0,no,0,si,1,no,0,no,0,no,0,0,?
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,?
no,0,si,1,no,0,no,0,no,0,no,0,no,0,no,0,2,?
si,10,si,7,si,1,no,0,si,5,si,1,si,2,si,2,5,?
no,0,si,1,no,0,no,0,no,0,no,0,no,0,no,0,0,?
si,1,si,1,no,0,si,1,no,0,no,0,no,0,si,1,2,?
si,2,si,1,no,0,no,0,no,0,no,0,no,0,no,0,0,?
si,2,si,1,si,1,no,0,no,0,si,1,si,1,no,0,1,?
si,8,si,5,si,2,no,0,no,0,si,1,si,2,no,0,2,?
si,11,si,14,si,3,si,1,si,3,si,3,si,2,si,2,13,?
si,3,si,2,si,1,no,0,no,0,no,0,si,1,no,0,7,?
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,?
si,4,si,1,si,1,si,1,si,3,si,2,si,3,si,1,2,?
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,?
si,3,si,1,no,0,no,0,no,0,si,1,si,1,si,1,3,?
si,3,si,1,si,1,no,0,no,0,no,0,si,1,no,0,1,?
si,14,si,9,si,3,no,0,si,5,no,0,si,6,no,0,6,?
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,?
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,?
no,0,si,2,no,0,no,0,no,0,si,1,no,0,si,1,0,?
si,8,si,3,si,1,no,0,si,1,no,0,si,4,no,0,2,?
no,0,no,0,si,2,no,0,no,0,no,0,si,2,no,0,0,?
si,1,si,1,no,0,no,0,no,0,no,0,no,0,no,0,1,?
si,4,si,4,si,3,no,0,no,0,no,0,si,8,no,0,8,?
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,?
si,4,no,0,si,3,no,0,si,2,no,0,si,2,no,0,3,?
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,?
no,0,si,1,no,0,si,1,no,0,no,0,no,0,no,0,0,?
si,8,no,0,si,1,no,0,si,3,no,0,si,2,no,0,2,?
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,?
si,2,si,2,no,0,no,0,si,1,no,0,si,1,no,0,2,?
si,4,si,8,no,0,no,0,si,2,no,0,si,3,no,0,4,?
si,3,si,5,si,1,no,0,si,1,si,1,si,1,si,1,5,?
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,?
si,2,si,2,si,1,no,0,si,1,no,0,si,2,no,0,5,?
no,0,no,0,no,0,no,0,no,0,no,0,si,1,no,0,2,?
si,16,si,10,si,2,si,1,si,6,si,2,si,4,si,1,5,?
si,5,si,2,si,1,no,0,si,3,no,0,si,3,no,0,1,?
si,6,si,7,no,0,no,0,si,1,si,2,si,1,no,0,4,?
si,2,si,6,no,0,no,0,si,2,si,2,si,2,si,1,3,?
si,30,si,19,si,8,no,0,si,5,si,3,si,14,si,3,10,?
si,5,si,4,no,0,no,0,si,1,no,0,no,0,no,0,1,?
no,0,si,1,no,0,no,0,si,1,no,0,no,0,no,0,2,?
si,8,si,2,si,2,no,0,si,1,si,1,si,3,si,1,9,?
si,4,si,7,si,1,no,0,no,0,no,0,si,1,si,1,5,?
no,0,si,1,no,0,no,0,no,0,no,0,no,0,no,0,1,?
si,1,si,4,no,0,no,0,si,1,no,0,si,1,si,2,4,?
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,?
si,2,si,3,no,0,si,1,no,0,no,0,no,0,no,0,0,?
no,0,no,0,no,0,no,0,si,1,no,0,no,0,no,0,0,?
no,0,si,1,no,0,no,0,no,0,si,1,no,0,no,0,0,?
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,2,?
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,?
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,7,?
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,?
si,1,si,5,no,0,si,1,no,0,no,0,no,0,si,1,4,?
si,2,si,3,no,0,si,1,si,1,no,0,si,1,no,0,2,?
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,?
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,3,?
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,2,?
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,?
si,2,no,0,no,0,no,0,si,1,no,0,no,0,no,0,2,?
si,1,no,0,si,1,no,0,no,0,no,0,si,1,no,0,1,?
si,1,si,2,si,1,no,0,si,1,no,0,si,1,si,2,1,?
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,?
no,0,no,0,no,0,no,0,si,1,no,0,no,0,no,0,0,?
si,3,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,?
si,7,no,0,no,0,si,1,si,1,no,0,si,3,no,0,2,?
no,0,si,1,no,0,no,0,no,0,no,0,no,0,no,0,0,?
si,1,si,3,no,0,no,0,no,0,no,0,no,0,si,2,0,?
si,1,si,1,no,0,no,0,no,0,no,0,no,0,no,0,3,?
no,0,si,1,no,0,no,0,no,0,si,1,no,0,si,1,0,?
si,2,si,2,no,0,no,0,si,1,no,0,no,0,no,0,0,?
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,?
si,1,si,1,no,0,no,0,si,1,no,0,no,0,no,0,0,?
si,5,si,3,no,0,no,0,si,1,no,0,si,1,no,0,3,?
si,1,si,1,no,0,no,0,si,1,no,0,no,0,no,0,2,?
no,0,si,4,no,0,no,0,no,0,no,0,no,0,no,0,2,?
si,1,si,5,no,0,si,1,no,0,no,0,si,1,no,0,0,?
si,3,si,5,si,2,si,1,si,1,si,1,si,2,si,1,3,?
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,?
si,8,si,2,no,0,no,0,si,1,no,0,si,2,no,0,2,?
si,1,si,4,no,0,no,0,no,0,no,0,no,0,no,0,3,?
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,?
si,2,si,3,no,0,no,0,si,1,si,1,si,1,no,0,2,?
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,2,?
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,2,?
si,3,si,1,si,1,no,0,no,0,si,1,si,2,si,1,3,?
si,1,si,2,no,0,no,0,no,0,no,0,si,3,no,0,0,?
si,2,si,1,si,1,no,0,no,0,no,0,si,1,no,0,2,?
si,10,si,3,si,1,si,2,si,2,no,0,si,5,no,0,3,?
si,5,si,2,no,0,no,0,no,0,si,3,no,0,si,2,0,?
si,5,si,7,si,1,si,1,no,0,si,1,si,1,si,2,5,?
si,3,si,4,no,0,no,0,no,0,si,2,si,2,si,2,2,?
si,9,si,15,no,0,no,0,no,0,si,2,si,1,si,3,6,?
si,2,si,6,no,0,no,0,si,1,no,0,no,0,no,0,2,?
si,1,si,2,no,0,si,1,no,0,no,0,no,0,no,0,1,?
si,1,si,2,no,0,no,0,si,1,si,1,si,1,si,1,4,?
no,0,si,1,no,0,no,0,si,1,no,0,no,0,si,1,0,?
no,0,si,4,no,0,no,0,no,0,no,0,no,0,no,0,2,?
si,2,si,2,no,0,no,0,no,0,no,0,si,1,no,0,2,?
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,?
si,2,si,3,no,0,si,1,no,0,si,1,si,1,si,1,2,?
si,1,si,2,no,0,no,0,si,1,si,2,si,1,si,1,3,?
si,6,si,2,no,0,si,1,si,1,si,1,si,3,no,0,10,?
si,1,no,0,no,0,no,0,no,0,si,2,si,1,si,1,0,?
si,4,no,0,no,0,no,0,si,1,no,0,no,0,no,0,1,?
si,5,no,0,si,1,si,1,si,1,si,1,si,1,no,0,3,?
no,0,si,1,no,0,no,0,no,0,no,0,si,1,no,0,2,?
si,2,si,1,si,1,no,0,si,1,no,0,si,2,no,0,3,?
no,0,si,2,no,0,no,0,no,0,no,0,no,0,no,0,2,?
si,38,si,27,si,3,si,1,si,2,si,3,si,6,si,4,13,?
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,?
si,1,no,0,si,1,no,0,si,1,no,0,si,1,no,0,1,?
si,1,no,0,no,0,no,0,no,0,no,0,si,1,no,0,3,?
no,0,si,2,no,0,no,0,no,0,si,2,no,0,si,2,1,?
si,54,si,52,si,3,no,0,si,5,si,12,si,13,si,6,38,?
si,17,si,6,si,3,no,0,si,2,si,1,si,7,si,1,0,?
si,4,si,2,si,2,no,0,si,1,no,0,si,2,no,0,2,?
si,4,si,4,no,0,no,0,si,1,si,1,si,1,no,0,3,?
si,1,si,5,no,0,no,0,no,0,no,0,no,0,no,0,3,?
si,2,si,1,no,0,no,0,no,0,no,0,no,0,no,0,0,?
no,0,si,1,no,0,no,0,no,0,no,0,no,0,no,0,1,?
no,0,si,2,no,0,no,0,no,0,si,1,no,0,si,2,0,?
si,3,si,4,no,0,no,0,si,1,no,0,si,2,no,0,2,?
si,6,si,1,si,1,no,0,no,0,no,0,si,1,no,0,2,?
si,7,si,3,si,4,no,0,no,0,no,0,si,5,no,0,2,?
si,3,si,2,no,0,no,0,si,2,si,2,si,4,si,2,2,?
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,?
si,2,no,0,no,0,no,0,no,0,no,0,si,1,no,0,0,?
si,31,si,32,si,4,si,1,si,6,si,6,si,7,si,4,15,?
si,3,si,3,no,0,no,0,no,0,si,1,no,0,si,2,3,?
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,?
no,0,no,0,no,0,si,1,no,0,no,0,si,1,no,0,1,?
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,?
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,?
no,0,si,2,no,0,no,0,si,1,no,0,no,0,no,0,2,?
si,2,no,0,no,0,no,0,si,1,no,0,si,1,no,0,2,?
si,1,si,2,no,0,no,0,no,0,no,0,no,0,no,0,0,?
si,6,si,3,no,0,no,0,si,1,no,0,si,3,si,1,3,?
si,2,si,4,no,0,no,0,no,0,no,0,si,2,no,0,5,?
si,2,si,1,no,0,no,0,no,0,si,1,no,0,si,1,1,?
si,1,si,1,no,0,no,0,si,3,no,0,no,0,no,0,0,?
si,3,si,5,si,1,no,0,no,0,no,0,si,2,si,1,7,?
si,4,no,0,si,1,no,0,no,0,no,0,si,1,no,0,2,?
si,2,si,1,si,1,no,0,no,0,no,0,si,1,no,0,1,?
si,14,si,2,si,1,si,1,si,1,si,1,si,4,no,0,3,?
si,3,si,1,no,0,no,0,no,0,no,0,no,0,no,0,0,?
si,1,no,0,si,2,no,0,no,0,no,0,si,1,no,0,4,?
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,?
si,2,si,3,no,0,no,0,no,0,no,0,no,0,no,0,2,?
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,?
si,1,si,1,no,0,no,0,si,1,si,1,no,0,si,1,0,?
si,2,si,1,no,0,no,0,no,0,si,1,no,0,si,1,2,?
si,1,si,1,no,0,no,0,no,0,no,0,no,0,no,0,2,?
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,?
si,3,no,0,no,0,no,0,si,1,no,0,si,1,no,0,1,?
si,1,si,1,no,0,no,0,no,0,no,0,no,0,no,0,0,?
si,5,si,2,si,1,no,0,no,0,si,1,si,1,si,1,1,?
si,54,si,53,si,1,si,1,si,4,si,7,si,10,si,8,39,?
si,6,si,2,si,1,no,0,si,3,no,0,si,2,no,0,4,?
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,?
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,?
si,91,si,80,si,11,si,3,si,15,si,12,si,27,si,8,53,?
si,1,no,0,no,0,no,0,si,1,no,0,si,1,no,0,0,?
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,?
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,?
no,0,si,1,no,0,no,0,no,0,no,0,no,0,no,0,1,?
si,2,no,0,no,0,no,0,no,0,no,0,no,0,no,0,2,?
si,1,si,2,no,0,no,0,si,1,no,0,si,1,no,0,1,?
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,?
si,3,si,3,no,0,no,0,no,0,no,0,no,0,no,0,2,?
si,2,no,0,no,0,no,0,no,0,no,0,si,1,no,0,1,?
si,1,no,0,no,0,no,0,si,1,no,0,no,0,no,0,2,?
si,6,si,3,si,1,no,0,si,2,si,1,si,2,no,0,3,?
si,4,si,1,no,0,no,0,si,1,no,0,no,0,no,0,2,?
si,1,si,1,no,0,no,0,no,0,no,0,no,0,no,0,1,?
si,1,si,1,no,0,no,0,no,0,no,0,no,0,no,0,1,?
si,1,si,7,no,0,no,0,no,0,no,0,no,0,no,0,0,?
si,1,si,3,no,0,no,0,no,0,si,2,no,0,si,2,0,?
si,2,si,3,si,1,no,0,no,0,no,0,si,1,no,0,1,?
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,?
si,1,no,0,no,0,si,1,si,1,no,0,no,0,no,0,0,?
si,1,si,2,no,0,no,0,si,1,no,0,no,0,no,0,1,?
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,?
si,2,no,0,si,1,no,0,no,0,no,0,si,1,no,0,0,?
si,5,no,0,si,1,no,0,no,0,no,0,si,3,no,0,1,?
si,5,si,5,no,0,no,0,si,2,no,0,si,1,no,0,1,?
si,2,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,?
no,0,no,0,no,0,no,0,si,1,no,0,no,0,no,0,2,?
si,9,si,5,no,0,no,0,si,1,si,1,si,2,si,1,7,?
si,1,si,1,no,0,no,0,no,0,no,0,no,0,no,0,1,?
si,39,si,37,si,5,si,2,si,8,si,3,si,7,si,1,16,?
si,15,si,5,si,5,no,0,si,1,si,2,si,5,si,2,5,?
si,2,no,0,no,0,no,0,si,1,no,0,no,0,no,0,0,?
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,2,?
si,5,si,2,no,0,no,0,si,1,no,0,si,4,no,0,7,?
si,2,si,3,no,0,no,0,si,2,si,1,no,0,no,0,1,?
no,0,si,3,no,0,no,0,no,0,no,0,no,0,no,0,1,?
si,10,si,2,si,4,si,1,si,3,no,0,si,5,no,0,1,?
si,3,no,0,no,0,no,0,si,1,no,0,no,0,no,0,1,?
no,0,si,1,no,0,no,0,no,0,no,0,no,0,no,0,3,?
si,2,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,?
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,?
si,2,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,?
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,?
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,?
no,0,si,1,no,0,no,0,no,0,si,1,si,2,no,0,2,?
no,0,si,3,no,0,no,0,no,0,no,0,no,0,no,0,3,?
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,?
no,0,no,0,no,0,no,0,si,1,no,0,no,0,no,0,2,?
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,?
si,3,si,1,no,0,no,0,si,2,no,0,si,1,no,0,1,?
si,1,si,1,no,0,no,0,si,1,no,0,no,0,no,0,1,?
si,4,si,3,no,0,no,0,no,0,si,1,no,0,no,0,0,?
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,?
no,0,no,0,no,0,si,1,si,1,no,0,no,0,no,0,1,?
si,4,si,3,no,0,no,0,si,2,no,0,si,2,no,0,7,?
no,0,si,3,no,0,si,1,si,1,si,1,si,1,no,0,3,?
si,5,si,1,no,0,no,0,si,1,no,0,si,1,no,0,3,?
si,4,si,3,si,1,no,0,si,1,no,0,si,2,no,0,3,?
si,7,si,4,si,2,no,0,si,1,si,1,si,4,no,0,5,?
si,1,si,1,si,1,no,0,no,0,no,0,no,0,no,0,2,?
no,0,si,1,no,0,no,0,no,0,no,0,no,0,no,0,0,?
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,?
no,0,si,1,no,0,no,0,no,0,no,0,no,0,no,0,0,?
si,3,no,0,no,0,no,0,no,0,no,0,si,1,no,0,0,?
si,2,no,0,no,0,no,0,no,0,no,0,si,1,no,0,0,?
si,5,si,3,si,1,no,0,si,1,no,0,si,2,no,0,4,?
si,3,no,0,no,0,no,0,si,1,no,0,no,0,no,0,0,?
no,0,si,2,no,0,no,0,no,0,no,0,no,0,no,0,1,?
si,3,si,4,no,0,no,0,no,0,no,0,no,0,no,0,1,?
si,6,si,7,si,3,si,1,no,0,si,1,si,4,si,1,4,?
si,4,si,2,si,1,no,0,no,0,no,0,si,4,no,0,0,?
si,1,si,1,no,0,no,0,no,0,no,0,no,0,no,0,1,?
si,3,no,0,no,0,no,0,si,1,no,0,si,1,no,0,0,?
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,?
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,2,?
si,1,si,2,no,0,no,0,no,0,no,0,no,0,no,0,2,?
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,2,?
si,5,si,1,no,0,no,0,no,0,no,0,no,0,no,0,2,?
si,8,si,5,si,1,no,0,no,0,no,0,si,2,si,2,9,?
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,?
si,1,si,1,si,1,no,0,no,0,no,0,si,2,no,0,1,?
si,7,si,1,no,0,no,0,no,0,si,1,no,0,si,1,3,?
si,6,no,0,no,0,no,0,no,0,no,0,no,0,no,0,2,?
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,?
si,8,si,1,no,0,no,0,si,2,no,0,si,1,no,0,2,?
si,2,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,?
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,?
no,0,si,2,no,0,no,0,no,0,no,0,no,0,no,0,3,?
si,34,si,17,si,2,no,0,si,5,no,0,si,11,no,0,19,?
si,8,si,4,no,0,no,0,no,0,no,0,si,1,no,0,3,?
si,1,si,1,no,0,no,0,no,0,no,0,no,0,no,0,1,?
si,8,si,2,no,0,no,0,si,1,si,1,si,3,no,0,4,?
si,4,si,8,si,1,si,2,si,3,si,1,si,2,si,1,3,?
no,0,si,1,no,0,si,1,no,0,no,0,no,0,si,1,0,?
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,?
si,2,no,0,si,1,no,0,no,0,no,0,si,1,no,0,0,?
si,1,si,1,no,0,no,0,si,1,si,1,no,0,si,1,1,?
si,1,no,0,no,0,no,0,si,1,no,0,no,0,no,0,2,?
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,?
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,?
no,0,si,1,no,0,no,0,no,0,si,1,no,0,si,1,1,?
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,?
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,?
no,0,si,2,no,0,si,1,no,0,no,0,no,0,si,1,0,?
si,2,si,1,si,1,no,0,no,0,no,0,si,1,no,0,1,?
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,?
si,1,no,0,no,0,no,0,si,1,no,0,no,0,no,0,0,?
si,1,no,0,no,0,no,0,no,0,no,0,si,1,no,0,0,?
no,0,si,2,no,0,no,0,no,0,no,0,no,0,no,0,0,?
no,0,si,1,no,0,si,3,no,0,no,0,no,0,si,1,1,?
si,1,no,0,no,0,si,1,no,0,no,0,no,0,no,0,0,?
si,3,si,3,si,1,no,0,si,1,no,0,si,1,si,2,3,?
si,9,si,6,si,2,no,0,si,1,si,2,si,6,si,1,4,?
si,5,si,5,no,0,no,0,no,0,no,0,no,0,no,0,3,?
si,2,no,0,si,1,no,0,no,0,no,0,si,2,no,0,2,?
si,2,si,2,no,0,no,0,no,0,no,0,si,1,no,0,4,?
si,4,no,0,no,0,no,0,no,0,no,0,si,1,no,0,1,?
si,2,si,2,no,0,no,0,si,1,no,0,si,3,no,0,6,?
si,5,no,0,si,1,no,0,no,0,no,0,si,3,no,0,0,?
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,?
no,0,si,1,no,0,si,1,no,0,no,0,no,0,no,0,0,?
si,8,si,1,si,4,no,0,no,0,no,0,si,4,no,0,1,?
si,18,si,10,si,1,no,0,si,6,no,0,si,4,si,3,2,?
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,?
si,7,si,2,si,1,no,0,si,2,no,0,si,2,no,0,3,?
si,2,si,1,si,1,no,0,si,1,no,0,si,2,no,0,1,?
si,2,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,?
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,?
